session_id,base_cart_item_names,base_cart_item_categories,base_cart_item_count,base_cart_value,cart_has_drink,cart_has_dessert,cart_has_side,cart_completion_score
41748,BBQ Burger,main,1,393.13,0,0,0,0.6
41749,Veg Fried Rice | Chilly Paneer | Veg Fried Rice,main | main | main,3,494.27,0,0,0,0.65
41750,Veg Kadai | Rajma Masala | Onion Rings,main | main | side,3,449.77,0,0,1,0.75
41751,Appam Stew,main,1,234.09,0,0,0,0.5
41752,Paneer Tikka Masala | Chicken Rogan Josh,main | main,2,887.65,0,0,0,0.5
41753,Bisi Bele Bath | Andhra Chicken Fry | Bisi Bele Bath,main | main | main,3,1316.03,0,0,0,0.5
41754,Kerala Prawn Curry | Andhra Chicken Fry | Raita,main | main | side,3,676.87,0,0,1,0.75
41755,Chilly Paneer | Chicken in Black Bean,main | main,2,524.26,0,0,0,0.5
41756,Pesarattu | Buttermilk,main | drink,2,467.3,1,0,0,0.65
41757,Shahi Mutton | Dal Makhani,main | main,2,516.38,0,0,0,0.5
41758,Veg Biryani,main,1,171.37,0,0,0,0.5
41759,Paneer Tikka Masala,main,1,364.14,0,0,0,0.5
41760,BBQ Pork Ribs,main,1,194.42,0,0,0,0.6
41761,Penne Arrabbiata,main,1,314.84,0,0,0,0.5
41762,Gulab Jamun Platter | Chocolate Lava Cake,main | main,2,599.76,0,0,0,0.5
41763,Prawn Biryani | Kolkata Biryani | Veg Biryani,main | main | main,3,837.72,0,0,0,0.5
41764,Veg Kadai | Phirni,main | dessert,2,240.83,0,1,0,0.65
41765,Penne Arrabbiata | Spaghetti Bolognese | Garden Salad,main | main | side,3,502.77,0,0,1,0.9
41766,Spaghetti Bolognese | Lasagna,main | main,2,750.48,0,0,0,1
41767,Chicken Tikka Arabian,main,1,178.41,0,0,0,0.5
41768,Shahi Mutton | Shahi Mutton | Chicken Rogan Josh | Buttermilk | Brownie with Ice Cream,main | main | main | drink | dessert,5,1108.32,1,1,0,0.65
41769,Waffles with Ice Cream,main,1,407.8,0,0,0,0.6
41770,BBQ Pork Ribs | Mushroom Risotto | Garden Salad,main | main | side,3,379.57,0,0,1,0.75
41771,Appam Stew,main,1,401.69,0,0,0,0.5
41772,Kung Pao Chicken,main,1,304.32,0,0,0,0.5
41773,Shawarma Platter,main,1,187.08,0,0,0,0.5
41774,Chocolate Lava Cake,main,1,179.22,0,0,0,0.6
41775,Double Patty Burger,main,1,228.4,0,0,0,0.5
41776,Kolkata Biryani | Prawn Biryani | Rasgulla,main | main | dessert,3,1002.25,0,1,0,0.65
41777,Masala Dosa,main,1,480.53,0,0,0,0.5
41778,Rava Dosa,main,1,252.1,0,0,0,0.5
41779,Fettuccine Alfredo | Lasagna,main | main,2,350.33,0,0,0,0.5
41780,Chicken Biryani | Prawn Biryani,main | main,2,477.93,0,0,0,0.5
41781,Kerala Prawn Curry | Cold Coffee,main | drink,2,246.89,1,0,0,0.65
41782,Bisi Bele Bath | Lemon Iced Tea,main | drink,2,207.57,1,0,0,0.65
41783,Loaded Nachos,main,1,189.62,0,0,0,0.5
41784,Gnocchi Pesto | Pepperoni Pizza | Spaghetti Bolognese | Virgin Mojito,main | main | main | drink,4,597.51,1,0,0,0.65
41785,Chicken Biryani | Mutton Biryani | Masala Chai,main | main | drink,3,737.49,1,0,0,0.65
41786,Chicken Mandi,main,1,289.79,0,0,0,0.5
41787,Rajma Masala | Chole Bhature | Fresh Lime Soda,main | main | drink,3,673.58,1,0,0,0.65
41788,Egg Biryani | Mutton Biryani,main | main,2,339.29,0,0,0,0.5
41789,Chicken Wrap | Pulled Pork Sandwich | Potato Wedges,main | main | side,3,1017.28,0,0,1,0.75
41790,Chicken Rogan Josh,main,1,236.79,0,0,0,0.5
41791,Veg Club Sandwich,main,1,161.97,0,0,0,0.5
41792,Veg Kadai | Butter Chicken | Paneer Tikka Masala,main | main | main,3,711.66,0,0,0,0.5
41793,Appam Stew,main,1,195.39,0,0,0,0.5
41794,Kung Pao Chicken | Buttermilk,main | drink,2,524.88,1,0,0,0.65
41795,Chole Bhature,main,1,150.97,0,0,0,0.5
41796,Idli Sambar | Mango Lassi,main | drink,2,264.55,1,0,0,0.65
41797,Kerala Prawn Curry | Masala Dosa | Kerala Prawn Curry,main | main | main,3,487.08,0,0,0,0.65
41798,Risotto | Spaghetti Bolognese | Risotto | Panna Cotta,main | main | main | dessert,4,636.25,0,1,0,0.65
41799,Beef Tenderloin | Gajar Halwa,main | dessert,2,435.86,0,1,0,0.65
41800,Chole Bhature | Shahi Mutton,main | main,2,573.96,0,0,0,0.5
41801,Zinger Burger,main,1,284.62,0,0,0,0.5
41802,BBQ Burger | Crispy Chicken Burger | Pulled Pork Sandwich | Masala Papad,main | main | main | side,4,498.06,0,0,1,0.75
41803,Andhra Chicken Fry | Pesarattu | Rava Dosa,main | main | main,3,506.32,0,0,0,0.5
41804,Kung Pao Chicken,main,1,115.18,0,0,0,0.5
41805,Chole Bhature,main,1,196.47,0,0,0,0.6
41806,Veg Kadai | Butter Chicken,main | main,2,845.48,0,0,0,0.5
41807,Gnocchi Pesto | Fettuccine Alfredo | Penne Arrabbiata,main | main | main,3,888.26,0,0,0,0.9
41808,Butter Chicken,main,1,172.55,0,0,0,0.6
41809,Kerala Prawn Curry | Lemon Iced Tea,main | drink,2,304.72,1,0,0,0.65
41810,Idli Sambar,main,1,257.51,0,0,0,0.5
41811,Paneer Tikka Masala | Masala Chai,main | drink,2,208.69,1,0,0,0.65
41812,Prawn Biryani,main,1,196.28,0,0,0,0.9
41813,Shawarma Platter | Shawarma Platter,main | main,2,659.18,0,0,0,0.5
41814,Hyderabadi Dum Biryani | Mutton Biryani,main | main,2,608.1,0,0,0,0.5
41815,Chicken Biryani,main,1,432.64,0,0,0,0.5
41816,Masala Dosa | Idli Sambar,main | main,2,453.34,0,0,0,0.5
41817,Lasagna | Margherita Pizza | Margherita Pizza,main | main | main,3,1307.81,0,0,0,0.5
41818,Paneer Biryani,main,1,174.62,0,0,0,0.5
41819,Gnocchi Pesto | Spaghetti Bolognese,main | main,2,504.56,0,0,0,0.5
41820,Egg Biryani,main,1,148.35,0,0,0,0.5
41821,Chicken Rogan Josh,main,1,135.77,0,0,0,0.5
41822,Kerala Prawn Curry | Appam Stew,main | main,2,787.75,0,0,0,0.5
41823,Crispy Chicken Burger | Zinger Burger,main | main,2,312.37,0,0,0,0.5
41824,Paneer Biryani,main,1,351.77,0,0,0,0.5
41825,Shahi Mutton,main,1,333.02,0,0,0,0.5
41826,Butter Chicken | Paneer Tikka Masala,main | main,2,344.85,0,0,0,0.5
41827,Gnocchi Pesto,main,1,297.07,0,0,0,0.5
41828,Chilly Paneer | Hakka Noodles | Steamed Vegetables,main | main | side,3,677.75,0,0,1,1
41829,Chicken in Black Bean,main,1,130.61,0,0,0,0.65
41830,Prawn Biryani,main,1,330.14,0,0,0,0.5
41831,Waffles with Ice Cream | Kulfi Falooda,main | main,2,437.98,0,0,0,0.75
41832,Veg Club Sandwich,main,1,118.83,0,0,0,0.5
41833,Margherita Pizza | Fettuccine Alfredo,main | main,2,357.3,0,0,0,0.75
41834,Mutton Ouzi | Brownie with Ice Cream,main | dessert,2,200.17,0,1,0,0.65
41835,Hyderabadi Dum Biryani | Egg Biryani,main | main,2,815.4,0,0,0,0.5
41836,Hyderabadi Dum Biryani | Mutton Biryani,main | main,2,387.14,0,0,0,0.5
41837,Lasagna | Risotto | Garden Salad,main | main | side,3,785.42,0,0,1,0.75
41838,Kerala Prawn Curry,main,1,457.42,0,0,0,0.5
41839,Chicken Biryani,main,1,323.19,0,0,0,0.5
41840,Fettuccine Alfredo | Pepperoni Pizza | Spaghetti Bolognese,main | main | main,3,817.76,0,0,0,0.5
41841,Szechuan Chicken | Masala Papad,main | side,2,283.52,0,0,1,0.75
41842,Kolkata Biryani | Kolkata Biryani | Paneer Biryani,main | main | main,3,568.49,0,0,0,0.5
41843,Pulled Pork Sandwich | Chocolate Mousse,main | dessert,2,435.46,0,1,0,0.65
41844,Kung Pao Chicken | Manchurian Gravy | Raita,main | main | side,3,443.19,0,0,1,0.9
41845,Andhra Chicken Fry | Bisi Bele Bath,main | main,2,331.7,0,0,0,0.5
41846,Shahi Mutton | Shahi Mutton | Shahi Mutton,main | main | main,3,823.04,0,0,0,0.5
41847,Spring Roll | Hakka Noodles | Kung Pao Chicken,main | main | main,3,536.62,0,0,0,0.5
41848,Prawn Biryani,main,1,205.93,0,0,0,0.5
41849,Crispy Chicken Burger,main,1,183.08,0,0,0,0.5
41850,Manchurian Gravy,main,1,234.76,0,0,0,0.5
41851,Chicken Cordon Bleu,main,1,278.05,0,0,0,0.5
41852,Chicken in Black Bean,main,1,254.98,0,0,0,0.65
41853,Andhra Chicken Fry,main,1,198.75,0,0,0,0.6
41854,Rava Dosa | Appam Stew,main | main,2,338.11,0,0,0,0.6
41855,Hyderabadi Dum Biryani | Hyderabadi Dum Biryani | Egg Biryani,main | main | main,3,619.27,0,0,0,0.5
41856,Chicken Biryani | Mutton Biryani | Hyderabadi Dum Biryani,main | main | main,3,717.4,0,0,0,0.5
41857,Hakka Noodles | Veg Fried Rice | Szechuan Chicken | Masala Chai,main | main | main | drink,4,896.28,1,0,0,0.65
41858,Veg Biryani,main,1,179.66,0,0,0,0.5
41859,Chicken Rogan Josh | Rajma Masala,main | main,2,532.64,0,0,0,0.75
41860,Masala Dosa,main,1,245.6,0,0,0,0.5
41861,Veg Kadai | Buttermilk,main | drink,2,327.13,1,0,0,0.65
41862,Veg Kadai | Butter Chicken | Rajma Masala | Masala Chai | Raita,main | main | main | drink | side,5,1404.27,1,0,1,0.9
41863,Hakka Noodles | Szechuan Chicken | Fresh Lime Soda,main | main | drink,3,370.63,1,0,0,0.65
41864,Andhra Chicken Fry | Andhra Chicken Fry,main | main,2,807.81,0,0,0,0.5
41865,Pepperoni Pizza | Penne Arrabbiata | Mango Lassi,main | main | drink,3,437.87,1,0,0,0.65
41866,Pepperoni Pizza | Chocolate Mousse,main | dessert,2,263.64,0,1,0,0.65
41867,Veg Kadai | Rajma Masala | Rajma Masala,main | main | main,3,511.52,0,0,0,0.9
41868,BBQ Burger | Buttermilk,main | drink,2,232.94,1,0,0,0.65
41869,Butter Chicken | Rajma Masala | Chole Bhature,main | main | main,3,735.94,0,0,0,0.5
41870,Zinger Burger | Pulled Pork Sandwich,main | main,2,538.82,0,0,0,0.75
41871,Rava Dosa,main,1,211.28,0,0,0,0.5
41872,Rava Dosa,main,1,212.7,0,0,0,0.65
41873,Fettuccine Alfredo | Sugarcane Juice,main | drink,2,359.67,1,0,0,0.65
41874,Fish & Chips,main,1,186.99,0,0,0,0.5
41875,Dal Makhani | Shahi Mutton | Veg Kadai | Kheer,main | main | main | dessert,4,582.71,0,1,0,0.65
41876,Prawn Biryani | Banana Milkshake,main | drink,2,491.6,1,0,0,0.65
41877,Kulfi Falooda,main,1,265.59,0,0,0,0.5
41878,Veg Biryani | Onion Rings,main | side,2,639.42,0,0,1,0.75
41879,Idli Sambar | Bisi Bele Bath | Kheer,main | main | dessert,3,391.49,0,1,0,0.65
41880,Veg Biryani | Chicken Biryani | Prawn Biryani,main | main | main,3,881.44,0,0,0,0.5
41881,Spaghetti Bolognese | Lasagna,main | main,2,588.78,0,0,0,0.5
41882,Prawn Biryani | Paneer Biryani,main | main,2,324.7,0,0,0,0.5
41883,Dal Makhani | Butter Chicken,main | main,2,340.92,0,0,0,0.65
41884,Chilly Paneer | Hakka Noodles,main | main,2,300.53,0,0,0,0.75
41885,Margherita Pizza | Risotto | Potato Wedges,main | main | side,3,387.93,0,0,1,0.75
41886,Shahi Mutton,main,1,373.64,0,0,0,0.65
41887,Chicken Wrap | Steamed Vegetables,main | side,2,489.6,0,0,1,1
41888,Idli Sambar | Andhra Chicken Fry | Stir Fried Veggies,main | main | side,3,408.32,0,0,1,0.9
41889,Chicken Tikka Arabian,main,1,185.63,0,0,0,0.5
41890,Butter Chicken | Veg Kadai,main | main,2,331.68,0,0,0,0.5
41891,Gulab Jamun Platter | Chocolate Lava Cake,main | main,2,557.67,0,0,0,0.75
41892,Kerala Prawn Curry | Pesarattu,main | main,2,590.03,0,0,0,0.5
41893,Andhra Chicken Fry,main,1,171.76,0,0,0,0.5
41894,Kulfi Falooda,main,1,371.4,0,0,0,0.5
41895,Egg Biryani,main,1,230.3,0,0,0,0.5
41896,Butter Chicken | Paneer Tikka Masala | Chicken Rogan Josh,main | main | main,3,523.7,0,0,0,0.65
41897,Egg Biryani | Chicken Biryani,main | main,2,660.42,0,0,0,0.5
41898,Rajma Masala,main,1,167.71,0,0,0,0.9
41899,Waffles with Ice Cream,main,1,340.79,0,0,0,0.5
41900,Butter Chicken | Chole Bhature | Paneer Tikka Masala,main | main | main,3,896.61,0,0,0,0.5
41901,Risotto | Jeera Aloo,main | side,2,363.24,0,0,1,0.75
41902,Veg Kadai | Butter Chicken | Watermelon Juice,main | main | drink,3,601.62,1,0,0,0.65
41903,Masala Dosa | Idli Sambar | Stir Fried Veggies,main | main | side,3,433.98,0,0,1,0.75
41904,Butter Chicken | Chole Bhature | Chicken Rogan Josh,main | main | main,3,786.12,0,0,0,0.75
41905,Cheesecake Slice,main,1,188.48,0,0,0,0.5
41906,Chole Bhature | Rajma Masala,main | main,2,384.17,0,0,0,0.5
41907,Double Patty Burger | Jeera Aloo,main | side,2,218.27,0,0,1,0.75
41908,Shahi Mutton,main,1,143.34,0,0,0,0.5
41909,Chole Bhature,main,1,176.2,0,0,0,0.5
41910,Andhra Chicken Fry | Rava Dosa | Appam Stew | Raita,main | main | main | side,4,908.15,0,0,1,1
41911,Pesarattu | Virgin Mojito,main | drink,2,375.58,1,0,0,0.65
41912,Veg Biryani | Mutton Biryani,main | main,2,349.57,0,0,0,0.85
41913,Hakka Noodles | Szechuan Chicken | Lemon Iced Tea,main | main | drink,3,825.63,1,0,0,0.65
41914,Rajma Masala,main,1,156.69,0,0,0,0.5
41915,Veg Fried Rice | Chicken in Black Bean,main | main,2,368.22,0,0,0,0.5
41916,Manchurian Gravy | Lemon Iced Tea,main | drink,2,216.87,1,0,0,0.65
41917,Kulfi Falooda | Mango Lassi,main | drink,2,331.79,1,0,0,0.65
41918,Crispy Chicken Burger | Zinger Burger,main | main,2,352.57,0,0,0,0.5
41919,Chicken Wrap | Loaded Nachos | Chicken Wrap,main | main | main,3,659.54,0,0,0,0.9
41920,Kerala Prawn Curry | Pesarattu,main | main,2,366.56,0,0,0,0.5
41921,Masala Dosa | Watermelon Juice,main | drink,2,184.36,1,0,0,0.65
41922,Manchurian Gravy | Mango Lassi,main | drink,2,317.95,1,0,0,0.65
41923,Hyderabadi Dum Biryani | Paneer Biryani | Corn Salad,main | main | side,3,662.11,0,0,1,0.75
41924,Masala Dosa | Kerala Prawn Curry | Bisi Bele Bath,main | main | main,3,893.59,0,0,0,0.65
41925,Waffles with Ice Cream | Corn Salad,main | side,2,504.42,0,0,1,0.75
41926,Chicken Rogan Josh,main,1,416.68,0,0,0,0.5
41927,Fettuccine Alfredo | Spaghetti Bolognese,main | main,2,390.59,0,0,0,0.5
41928,Beef Tenderloin | Beef Tenderloin,main | main,2,707.86,0,0,0,0.65
41929,Manchurian Gravy,main,1,190.78,0,0,0,0.5
41930,Egg Biryani | Chicken Biryani,main | main,2,359.94,0,0,0,0.65
41931,Penne Arrabbiata | Margherita Pizza,main | main,2,586.19,0,0,0,0.5
41932,Dal Makhani | Shahi Mutton | Shahi Mutton,main | main | main,3,768.46,0,0,0,0.5
41933,Chole Bhature | Veg Kadai,main | main,2,368.14,0,0,0,0.5
41934,Zinger Burger,main,1,215.02,0,0,0,0.5
41935,Rava Dosa,main,1,198.75,0,0,0,0.5
41936,Paneer Tikka Masala | Chicken Rogan Josh,main | main,2,577.46,0,0,0,0.5
41937,BBQ Burger | Loaded Nachos | Chicken Wrap,main | main | main,3,509.49,0,0,0,0.9
41938,Beef Tenderloin | Lamb Chops | Fresh Lime Soda,main | main | drink,3,394.3,1,0,0,0.65
41939,Lamb Kabab,main,1,198.31,0,0,0,0.5
41940,Appam Stew | Rava Dosa | Mango Lassi,main | main | drink,3,804.23,1,0,0,0.65
41941,Zinger Burger,main,1,227.54,0,0,0,0.5
41942,Gnocchi Pesto | Risotto | Gnocchi Pesto | Chocolate Mousse,main | main | main | dessert,4,979.64,0,1,0,0.65
41943,Dal Makhani | Paneer Tikka Masala | Jeera Aloo | Brownie with Ice Cream,main | main | side | dessert,4,1128.11,0,1,1,0.9
41944,Gulab Jamun Platter,main,1,283.28,0,0,0,0.5
41945,Crispy Chicken Burger | Chicken Wrap | Veg Club Sandwich,main | main | main,3,591.51,0,0,0,0.5
41946,Mutton Biryani | Paneer Biryani | Kolkata Biryani,main | main | main,3,1295.18,0,0,0,0.5
41947,Idli Sambar | Idli Sambar,main | main,2,681.23,0,0,0,0.5
41948,Pesarattu,main,1,259.8,0,0,0,0.5
41949,Appam Stew | Bisi Bele Bath | Andhra Chicken Fry,main | main | main,3,929.62,0,0,0,0.5
41950,Spaghetti Bolognese | Lasagna | Potato Wedges,main | main | side,3,455.6,0,0,1,0.75
41951,Gnocchi Pesto | Margherita Pizza | Fettuccine Alfredo,main | main | main,3,627.15,0,0,0,0.5
41952,Manchurian Gravy | Garden Salad,main | side,2,370.86,0,0,1,0.75
41953,Rava Dosa | Pesarattu,main | main,2,381.99,0,0,0,0.5
41954,Fish & Chips | Chicken Cordon Bleu,main | main,2,387.3,0,0,0,0.5
41955,Szechuan Chicken,main,1,198.07,0,0,0,0.5
41956,Egg Biryani,main,1,161.19,0,0,0,0.5
41957,Pesarattu | Rava Dosa | Bisi Bele Bath,main | main | main,3,1292.26,0,0,0,0.9
41958,Manchurian Gravy,main,1,227.45,0,0,0,0.5
41959,Double Patty Burger,main,1,179.51,0,0,0,0.5
41960,Waffles with Ice Cream | Tiramisu,main | main,2,307.22,0,0,0,0.5
41961,Fish & Chips,main,1,319.75,0,0,0,0.5
41962,Masala Dosa | Rava Dosa,main | main,2,389.32,0,0,0,0.5
41963,Hyderabadi Dum Biryani | Hyderabadi Dum Biryani | Masala Chai,main | main | drink,3,614.59,1,0,0,0.65
41964,Shahi Mutton,main,1,140.89,0,0,0,0.5
41965,Spaghetti Bolognese | Risotto | Gnocchi Pesto,main | main | main,3,803.51,0,0,0,0.5
41966,Chilly Paneer | Veg Fried Rice | Cold Coffee,main | main | drink,3,652.88,1,0,0,0.65
41967,Chicken Biryani,main,1,285.61,0,0,0,0.5
41968,Chocolate Lava Cake,main,1,257.96,0,0,0,0.5
41969,Loaded Nachos | Buttermilk | Coleslaw,main | drink | side,3,353.78,1,0,1,0.9
41970,Idli Sambar | Stir Fried Veggies | Gajar Halwa,main | side | dessert,3,493.31,0,1,1,0.9
41971,Rava Dosa,main,1,202.21,0,0,0,0.5
41972,Szechuan Chicken | Hakka Noodles | Chilly Paneer,main | main | main,3,902.79,0,0,0,0.5
41973,Rajma Masala | Dal Makhani,main | main,2,572.65,0,0,0,0.5
41974,Spring Roll,main,1,218.24,0,0,0,0.5
41975,Masala Dosa | Masala Dosa,main | main,2,302.36,0,0,0,0.5
41976,Hakka Noodles | Veg Fried Rice | Hakka Noodles | Stir Fried Veggies,main | main | main | side,4,527.41,0,0,1,0.75
41977,Kung Pao Chicken,main,1,304.32,0,0,0,0.5
41978,Kolkata Biryani,main,1,150.5,0,0,0,0.5
41979,Mushroom Risotto,main,1,252.44,0,0,0,0.5
41980,Fettuccine Alfredo | Lasagna,main | main,2,698.33,0,0,0,0.5
41981,Crispy Chicken Burger | Raita,main | side,2,476.74,0,0,1,0.75
41982,Masala Dosa,main,1,251.84,0,0,0,0.65
41983,Hakka Noodles,main,1,354.32,0,0,0,0.6
41984,Risotto | Chocolate Mousse,main | dessert,2,518.43,0,1,0,0.65
41985,Chole Bhature,main,1,150.09,0,0,0,0.5
41986,Chole Bhature,main,1,176.2,0,0,0,0.5
41987,Butter Chicken,main,1,172.55,0,0,0,0.5
41988,Idli Sambar | Appam Stew,main | main,2,717.45,0,0,0,0.5
41989,Veg Kadai,main,1,218.28,0,0,0,0.5
41990,Chicken Biryani | Phirni,main | dessert,2,382.42,0,1,0,0.65
41991,Kerala Prawn Curry | Andhra Chicken Fry,main | main,2,560.1,0,0,0,0.5
41992,Pesarattu,main,1,259.8,0,0,0,0.5
41993,Manchurian Gravy,main,1,173.18,0,0,0,0.6
41994,Chicken Mandi | Chicken Tikka Arabian,main | main,2,404.31,0,0,0,0.5
41995,Rasmalai | Mango Sorbet | Tiramisu | Lemon Iced Tea,main | main | main | drink,4,580.59,1,0,0,0.65
41996,Tiramisu | Cold Coffee,main | drink,2,406.46,1,0,0,0.65
41997,Margherita Pizza,main,1,386.54,0,0,0,0.9
41998,Kolkata Biryani,main,1,184,0,0,0,0.5
41999,Penne Arrabbiata,main,1,185.51,0,0,0,0.5
42000,Gnocchi Pesto | Banana Milkshake,main | drink,2,222.05,1,0,0,0.65
42001,Gulab Jamun Platter | Kulfi Falooda | Mango Sorbet | Garden Salad | Kheer,main | main | main | side | dessert,5,616.55,0,1,1,0.9
42002,Fettuccine Alfredo | Garden Salad,main | side,2,538.96,0,0,1,0.75
42003,Chicken Biryani,main,1,285.61,0,0,0,0.5
42004,Paneer Tikka Masala | Butter Chicken | Veg Kadai | Raita,main | main | main | side,4,672.58,0,0,1,0.85
42005,Risotto | Lasagna,main | main,2,748.57,0,0,0,0.5
42006,Pesarattu,main,1,178.63,0,0,0,0.5
42007,Penne Arrabbiata | Penne Arrabbiata | Lasagna,main | main | main,3,1118.74,0,0,0,0.5
42008,Chilly Paneer | Hakka Noodles | Veg Fried Rice,main | main | main,3,884.4,0,0,0,0.5
42009,Lasagna,main,1,166.37,0,0,0,0.5
42010,Masala Dosa | Masala Dosa | Mango Lassi,main | main | drink,3,559.17,1,0,0,0.65
42011,Masala Dosa,main,1,349.94,0,0,0,0.5
42012,Prawn Biryani | Chicken Biryani,main | main,2,646.62,0,0,0,0.5
42013,Chicken Rogan Josh,main,1,388.08,0,0,0,0.5
42014,Dal Makhani | Shahi Mutton,main | main,2,653.82,0,0,0,0.5
42015,Lasagna,main,1,214.86,0,0,0,0.9
42016,Mushroom Risotto,main,1,269.48,0,0,0,0.5
42017,Chicken Wrap | Chicken Wrap,main | main,2,403.2,0,0,0,0.65
42018,Appam Stew | Appam Stew | Pesarattu,main | main | main,3,507.08,0,0,0,0.65
42019,Butter Chicken | Dal Makhani | Chole Bhature,main | main | main,3,804.42,0,0,0,0.5
42020,Kung Pao Chicken | Raita,main | side,2,432.71,0,0,1,0.75
42021,Lasagna | Lasagna,main | main,2,495.38,0,0,0,0.5
42022,Gulab Jamun Platter,main,1,225.14,0,0,0,0.5
42023,Chole Bhature | Rajma Masala | Veg Kadai | Jeera Aloo,main | main | main | side,4,1066.4,0,0,1,0.75
42024,Kolkata Biryani | Hyderabadi Dum Biryani | Prawn Biryani | Cold Coffee,main | main | main | drink,4,1015.85,1,0,0,0.75
42025,Masala Dosa | Masala Dosa | Appam Stew,main | main | main,3,896.82,0,0,0,0.5
42026,Idli Sambar,main,1,165.58,0,0,0,0.5
42027,Chicken Cordon Bleu | Steamed Vegetables,main | side,2,441.62,0,0,1,0.75
42028,Spring Roll,main,1,187.79,0,0,0,0.65
42029,Hyderabadi Dum Biryani | Kolkata Biryani | Kolkata Biryani | Gajar Halwa,main | main | main | dessert,4,683.42,0,1,0,0.65
42030,Rajma Masala,main,1,239.28,0,0,0,0.5
42031,Shahi Mutton | Veg Kadai | Jeera Aloo,main | main | side,3,436.56,0,0,1,0.75
42032,Waffles with Ice Cream | Gulab Jamun Platter | Gulab Jamun Platter,main | main | main,3,508.03,0,0,0,0.5
42033,Veg Kadai | Chicken Rogan Josh | Watermelon Juice | Raita,main | main | drink | side,4,854.88,1,0,1,0.9
42034,Paneer Biryani,main,1,167.91,0,0,0,0.65
42035,Spring Roll,main,1,199.65,0,0,0,0.75
42036,Crispy Chicken Burger,main,1,168.68,0,0,0,0.5
42037,Loaded Nachos | Mango Kulfi,main | dessert,2,268.91,0,1,0,0.65
42038,Kerala Prawn Curry,main,1,188.24,0,0,0,0.65
42039,Veg Fried Rice | Szechuan Chicken,main | main,2,748.35,0,0,0,0.6
42040,Grilled Chicken Steak | Beef Tenderloin,main | main,2,826.41,0,0,0,0.5
42041,Veg Fried Rice,main,1,164.05,0,0,0,0.5
42042,Masala Dosa,main,1,254.46,0,0,0,0.5
42043,Chicken Mandi,main,1,146.92,0,0,0,0.65
42044,Kerala Prawn Curry | Appam Stew,main | main,2,353.48,0,0,0,0.5
42045,Double Patty Burger | Gulab Jamun,main | dessert,2,214.02,0,1,0,0.65
42046,Kerala Prawn Curry | Rava Dosa,main | main,2,305.91,0,0,0,0.5
42047,Shahi Mutton | Butter Chicken,main | main,2,807.74,0,0,0,0.5
42048,Grilled Chicken Steak,main,1,260.63,0,0,0,0.5
42049,Appam Stew | Fresh Lime Soda,main | drink,2,446.93,1,0,0,0.65
42050,Lasagna | Lasagna | Fettuccine Alfredo,main | main | main,3,856.05,0,0,0,0.5
42051,Gnocchi Pesto | Lasagna,main | main,2,583.14,0,0,0,0.5
42052,Loaded Nachos | Double Patty Burger | BBQ Burger | Choco Lava Cup,main | main | main | dessert,4,934.21,0,1,0,0.65
42053,Bisi Bele Bath,main,1,359.8,0,0,0,0.5
42054,BBQ Burger,main,1,383.43,0,0,0,0.5
42055,Paneer Tikka Masala,main,1,148.09,0,0,0,0.5
42056,Fettuccine Alfredo,main,1,172.72,0,0,0,0.5
42057,Fish & Chips | Grilled Chicken Steak | Mushroom Risotto,main | main | main,3,778.93,0,0,0,0.5
42058,Lamb Chops | Beef Tenderloin,main | main,2,351.08,0,0,0,0.9
42059,Rava Dosa | Andhra Chicken Fry | Idli Sambar,main | main | main,3,575.66,0,0,0,0.5
42060,Bisi Bele Bath,main,1,286.81,0,0,0,0.5
42061,Chole Bhature | Dal Makhani | Butter Chicken,main | main | main,3,503.57,0,0,0,0.65
42062,Chole Bhature | Dal Makhani,main | main,2,530.64,0,0,0,0.65
42063,Rava Dosa | Kerala Prawn Curry,main | main,2,374.15,0,0,0,0.5
42064,Gnocchi Pesto,main,1,184.79,0,0,0,0.5
42065,Rava Dosa,main,1,95.93,0,0,0,0.5
42066,Fish & Chips | Mushroom Risotto,main | main,2,575.36,0,0,0,0.5
42067,Chole Bhature | Dal Makhani,main | main,2,307.48,0,0,0,0.5
42068,Shahi Mutton,main,1,313.15,0,0,0,0.5
42069,Hakka Noodles | Chocolate Mousse,main | dessert,2,220.25,0,1,0,0.75
42070,Shahi Mutton,main,1,222.17,0,0,0,0.5
42071,Veg Club Sandwich,main,1,175.94,0,0,0,0.5
42072,Fettuccine Alfredo | Risotto,main | main,2,737.95,0,0,0,0.5
42073,Chocolate Lava Cake | Gulab Jamun,main | dessert,2,458.91,0,1,0,0.65
42074,Beef Tenderloin,main,1,199.42,0,0,0,0.75
42075,Rajma Masala | Shahi Mutton,main | main,2,442.41,0,0,0,0.75
