session_id,user_id,restaurant_id,session_timestamp,hour,day_of_week,meal_time,is_weekend,weather_condition,traffic_density,is_festival_day,estimated_delivery_time,delivery_zone,session_engagement_score,num_past_orders_at_restaurant
51318,3260,432,28/06/2025 04:30,15,3,lunch,0,Cloudy,Medium,0,36,south,0.7333,0
51319,723,172,28/06/2025 04:35,9,5,breakfast,1,Fog,Low,0,43,west,0.3383,1
51320,2474,561,28/06/2025 04:40,9,2,breakfast,0,Cloudy,Low,0,28,north,0.3733,0
51321,3067,409,28/06/2025 04:45,18,1,snack,0,Rainy,Medium,0,48,west,0.5917,0
51322,3272,523,28/06/2025 04:50,11,1,lunch,0,Windy,Medium,0,55,east,0.44,0
51323,1922,500,28/06/2025 04:55,21,2,dinner,0,Cloudy,High,0,76,west,0.6,1
51324,2322,140,28/06/2025 05:00,18,4,snack,0,Sunny,Low,0,31,south,0.5417,0
51325,237,437,28/06/2025 05:05,7,2,breakfast,0,Sunny,Medium,0,29,central,0.1633,0
51326,3478,481,28/06/2025 05:10,20,1,dinner,0,Fog,Medium,0,58,east,0.515,0
51327,2236,248,28/06/2025 05:15,21,1,dinner,0,Sunny,Jam,1,116,north,0.45,0
51328,2115,123,28/06/2025 05:20,11,5,lunch,1,Cloudy,High,0,44,west,0.1517,0
51329,3680,696,28/06/2025 05:25,22,2,dinner,0,Cloudy,High,0,72,central,0.5883,0
51330,417,361,28/06/2025 05:30,0,1,late_night,0,Sunny,High,0,74,central,0.3417,0
51331,2048,612,28/06/2025 05:35,23,3,dinner,0,Fog,Medium,0,36,west,0.5083,0
51332,858,375,28/06/2025 05:40,17,4,snack,0,Cloudy,Medium,0,75,east,0.42,0
51333,2800,659,28/06/2025 05:45,20,4,dinner,0,Rainy,High,0,78,south,0.3117,0
51334,2707,128,28/06/2025 05:50,8,3,breakfast,0,Cloudy,Jam,0,65,south,0.4617,0
51335,661,482,28/06/2025 05:55,10,5,breakfast,1,Sunny,High,0,48,north,0.3467,0
51336,732,132,28/06/2025 06:00,23,6,dinner,1,Fog,High,0,52,south,0.6117,0
51337,3100,90,28/06/2025 06:05,15,5,lunch,1,Sunny,Low,0,41,north,0.445,0
51338,1358,72,28/06/2025 06:10,18,5,snack,1,Fog,Low,0,48,north,0.5983,0
51339,1841,52,28/06/2025 06:15,19,6,dinner,1,Sunny,High,0,68,central,0.5333,0
51340,754,695,28/06/2025 06:20,18,3,snack,0,Cloudy,Low,0,45,central,0.6533,0
51341,3794,422,28/06/2025 06:25,11,4,lunch,0,Windy,Low,0,40,east,0.5367,0
51342,3025,331,28/06/2025 06:30,8,3,breakfast,0,Cloudy,Medium,0,35,south,0.4667,0
51343,1174,77,28/06/2025 06:35,22,3,dinner,0,Sunny,Medium,0,43,east,0.5417,0
51344,847,599,28/06/2025 06:40,18,4,snack,0,Rainy,Medium,0,53,north,0.7583,0
51345,3645,61,28/06/2025 06:45,6,1,breakfast,0,Cloudy,High,0,50,central,0.2167,0
51346,1216,15,28/06/2025 06:50,21,6,dinner,1,Rainy,Jam,0,90,south,0.68,0
51347,3837,338,28/06/2025 06:55,9,2,breakfast,0,Sunny,Medium,1,59,south,0.4433,0
51348,2169,662,28/06/2025 07:00,7,2,breakfast,0,Cloudy,Jam,0,44,west,0.59,0
51349,2978,682,28/06/2025 07:05,10,1,breakfast,0,Cloudy,High,0,86,central,0.4783,0
51350,2201,460,28/06/2025 07:10,17,5,snack,1,Rainy,Medium,0,31,west,0.2833,0
51351,3552,75,28/06/2025 07:15,14,5,lunch,1,Cloudy,High,0,80,west,0.4283,0
51352,2870,160,28/06/2025 07:20,8,3,breakfast,0,Cloudy,Medium,0,55,west,0.63,0
51353,3207,377,28/06/2025 07:25,13,5,lunch,1,Rainy,High,1,94,south,0.5067,0
51354,1050,698,28/06/2025 07:30,9,4,breakfast,0,Sunny,Low,1,26,central,0.49,0
51355,2085,296,28/06/2025 07:35,22,4,dinner,0,Cloudy,Medium,1,67,east,0.4317,0
51356,3194,500,28/06/2025 07:40,17,4,snack,0,Cloudy,Low,0,52,west,0.455,0
51357,2969,34,28/06/2025 07:45,18,3,snack,0,Sunny,Medium,0,70,west,0.49,0
51358,850,197,28/06/2025 07:50,13,6,lunch,1,Stormy,Medium,0,30,south,0.3617,0
51359,3652,373,28/06/2025 07:55,21,0,dinner,0,Windy,High,0,48,south,0.5717,0
51360,3390,41,28/06/2025 08:00,19,4,dinner,0,Sunny,Medium,0,39,east,0.53,0
51361,207,102,28/06/2025 08:05,10,4,breakfast,0,Rainy,High,0,53,north,0.4667,1
51362,3409,330,28/06/2025 08:10,16,6,snack,1,Rainy,Jam,0,107,west,0.5417,0
51363,3331,265,28/06/2025 08:15,22,2,dinner,0,Rainy,Medium,0,46,central,0.3967,0
51364,2941,92,28/06/2025 08:20,19,3,dinner,0,Sunny,High,0,54,south,0.615,0
51365,3762,56,28/06/2025 08:25,13,2,lunch,0,Cloudy,Medium,0,34,east,0.49,0
51366,3940,42,28/06/2025 08:30,21,6,dinner,1,Rainy,Low,0,45,south,0.3383,0
51367,592,195,28/06/2025 08:35,17,4,snack,0,Fog,Jam,0,54,west,0.4967,0
51368,1829,53,28/06/2025 08:40,11,6,lunch,1,Fog,Medium,1,55,central,0.4733,1
51369,3600,169,28/06/2025 08:45,13,2,lunch,0,Cloudy,Jam,0,81,west,0.4483,0
51370,43,284,28/06/2025 08:50,6,6,breakfast,1,Cloudy,Medium,0,65,west,0.5983,1
51371,1452,67,28/06/2025 08:55,14,1,lunch,0,Sunny,Medium,0,40,central,0.2333,0
51372,116,200,28/06/2025 09:00,21,2,dinner,0,Cloudy,Jam,0,76,south,0.2867,0
51373,1572,583,28/06/2025 09:05,16,1,snack,0,Stormy,Low,0,53,central,0.6683,0
51374,1818,553,28/06/2025 09:10,15,4,lunch,0,Stormy,High,0,46,south,0.4167,0
51375,1122,385,28/06/2025 09:15,7,5,breakfast,1,Windy,Medium,0,40,south,0.1167,0
51376,3978,593,28/06/2025 09:20,21,1,dinner,0,Cloudy,Jam,0,52,central,0.7917,1
51377,1872,564,28/06/2025 09:25,19,6,dinner,1,Cloudy,Medium,0,56,north,0.1633,0
51378,2069,9,28/06/2025 09:30,20,4,dinner,0,Sunny,Low,0,44,east,0.5533,0
51379,3354,617,28/06/2025 09:35,14,3,lunch,0,Rainy,Jam,0,76,central,0.475,1
51380,2210,236,28/06/2025 09:40,15,4,lunch,0,Fog,Jam,0,43,central,0.3767,0
51381,88,597,28/06/2025 09:45,16,0,snack,0,Rainy,Jam,0,44,south,0.5317,0
51382,3767,575,28/06/2025 09:50,20,2,dinner,0,Cloudy,Jam,0,55,west,0.4433,0
51383,220,436,28/06/2025 09:55,14,4,lunch,0,Rainy,High,0,54,east,0.4867,0
51384,2485,0,28/06/2025 10:00,0,5,late_night,1,Cloudy,High,0,42,west,0.5633,0
51385,3840,60,28/06/2025 10:05,9,0,breakfast,0,Sunny,Jam,1,51,south,0.5333,0
51386,776,82,28/06/2025 10:10,7,2,breakfast,0,Cloudy,Medium,0,56,west,0.44,0
51387,1113,29,28/06/2025 10:15,17,1,snack,0,Cloudy,Medium,0,40,east,0.16,1
51388,3072,19,28/06/2025 10:20,11,0,lunch,0,Windy,Medium,0,38,central,0.175,0
51389,2472,411,28/06/2025 10:25,15,4,lunch,0,Rainy,Jam,0,72,north,0.5517,0
51390,3336,53,28/06/2025 10:30,19,3,dinner,0,Sunny,Low,1,47,central,0.3617,0
51391,3716,452,28/06/2025 10:35,21,2,dinner,0,Sunny,Medium,0,42,north,0.4967,0
51392,701,566,28/06/2025 10:40,21,6,dinner,1,Fog,Medium,0,70,east,0.4033,0
51393,2761,81,28/06/2025 10:45,15,2,lunch,0,Sunny,High,0,94,west,0.3433,0
51394,3427,564,28/06/2025 10:50,18,5,snack,1,Cloudy,High,0,70,east,0.31,0
51395,467,445,28/06/2025 10:55,12,5,lunch,1,Cloudy,Medium,0,26,central,0.25,1
51396,2161,157,28/06/2025 11:00,7,1,breakfast,0,Sunny,Low,0,35,north,0.455,0
51397,2576,466,28/06/2025 11:05,8,1,breakfast,0,Rainy,Jam,0,51,central,0.6233,0
51398,1586,545,28/06/2025 11:10,14,6,lunch,1,Sunny,Medium,0,67,east,0.4867,1
51399,2437,276,28/06/2025 11:15,20,6,dinner,1,Cloudy,Jam,0,81,west,0.565,0
51400,2702,215,28/06/2025 11:20,21,0,dinner,0,Cloudy,Medium,0,36,south,0.7433,0
51401,1108,452,28/06/2025 11:25,9,2,breakfast,0,Sunny,Medium,1,42,south,0.33,0
51402,2270,644,28/06/2025 11:30,22,3,dinner,0,Cloudy,Medium,0,56,east,0.6183,0
51403,3534,656,28/06/2025 11:35,13,6,lunch,1,Cloudy,Medium,0,35,east,0.5767,0
51404,470,0,28/06/2025 11:40,18,6,snack,1,Rainy,Medium,0,34,west,0.5217,0
51405,149,457,28/06/2025 11:45,20,4,dinner,0,Sunny,Medium,0,32,east,0.5317,0
51406,1993,94,28/06/2025 11:50,15,4,lunch,0,Cloudy,High,0,78,central,0.42,0
51407,808,640,28/06/2025 11:55,15,1,lunch,0,Rainy,High,0,63,south,0.4317,0
51408,563,363,28/06/2025 12:00,22,4,dinner,0,Cloudy,Low,0,64,south,0.6783,0
51409,1452,506,28/06/2025 12:05,13,5,lunch,1,Rainy,Low,0,28,central,0.2333,0
51410,2430,136,28/06/2025 12:10,10,2,breakfast,0,Fog,Medium,0,44,central,0.3217,1
51411,158,90,28/06/2025 12:15,10,0,breakfast,0,Sandstorms,Jam,0,74,east,0.3967,0
51412,2237,250,28/06/2025 12:20,8,1,breakfast,0,Rainy,Low,0,42,east,0.5833,0
51413,2034,301,28/06/2025 12:25,14,4,lunch,0,Rainy,High,0,62,south,0.3933,0
51414,2130,227,28/06/2025 12:30,6,3,breakfast,0,Stormy,High,0,58,east,0.5767,0
51415,1452,477,28/06/2025 12:35,12,6,lunch,1,Stormy,Medium,0,75,central,0.3667,0
51416,3076,317,28/06/2025 12:40,23,4,dinner,0,Stormy,High,0,58,west,0.51,0
51417,2429,576,28/06/2025 12:45,12,6,lunch,1,Sunny,Medium,0,30,central,0.2683,0
51418,3420,584,28/06/2025 12:50,16,6,snack,1,Fog,High,0,66,central,0.16,0
51419,717,0,28/06/2025 12:55,14,5,lunch,1,Cloudy,Jam,0,52,north,0.46,0
51420,1844,420,28/06/2025 13:00,18,2,snack,0,Rainy,Medium,0,42,west,0.3733,0
51421,2707,430,28/06/2025 13:05,18,2,snack,0,Cloudy,Low,0,53,south,0.4283,1
51422,2520,87,28/06/2025 13:10,11,5,lunch,1,Sunny,Medium,0,31,central,0.455,0
51423,1022,121,28/06/2025 13:15,6,0,breakfast,0,Cloudy,Medium,0,74,north,0.3317,0
51424,1719,285,28/06/2025 13:20,17,0,snack,0,Sunny,Low,0,30,central,0.3417,0
51425,2522,244,28/06/2025 13:25,8,4,breakfast,0,Sunny,Jam,0,104,east,0.4433,0
51426,2364,222,28/06/2025 13:30,6,3,breakfast,0,Cloudy,High,0,60,east,0.4733,0
51427,1266,441,28/06/2025 13:35,13,5,lunch,1,Sunny,Jam,1,64,central,0.52,0
51428,1249,460,28/06/2025 13:40,15,2,lunch,0,Rainy,Jam,0,48,east,0.2067,0
51429,1003,234,28/06/2025 13:45,13,2,lunch,0,Sandstorms,Medium,0,46,west,0.6367,0
51430,3004,436,28/06/2025 13:50,3,0,late_night,0,Rainy,High,1,54,north,0.54,0
51431,3292,216,28/06/2025 13:55,12,4,lunch,0,Cloudy,Medium,0,48,south,0.6917,0
51432,1509,255,28/06/2025 14:00,18,2,snack,0,Cloudy,Medium,0,40,east,0.4083,0
51433,1995,571,28/06/2025 14:05,19,4,dinner,0,Rainy,Jam,0,58,north,0.33,0
51434,2905,650,28/06/2025 14:10,22,6,dinner,1,Sunny,Medium,0,50,west,0.4383,1
51435,419,421,28/06/2025 14:15,18,1,snack,0,Sunny,High,0,41,north,0.3667,0
51436,3063,672,28/06/2025 14:20,13,2,lunch,0,Cloudy,Medium,1,49,west,0.2067,0
51437,3102,696,28/06/2025 14:25,16,0,snack,0,Fog,Medium,0,57,east,0.405,0
51438,1657,655,28/06/2025 14:30,14,3,lunch,0,Cloudy,High,0,38,north,0.16,0
51439,1742,201,28/06/2025 14:35,15,2,lunch,0,Sunny,High,0,78,north,0.5317,1
51440,490,674,28/06/2025 14:40,19,6,dinner,1,Cloudy,Medium,0,57,north,0.6367,2
51441,3190,28,28/06/2025 14:45,20,0,dinner,0,Sunny,Low,1,53,east,0.5917,0
51442,1635,161,28/06/2025 14:50,18,6,snack,1,Sunny,Low,1,54,south,0.4317,0
51443,2288,418,28/06/2025 14:55,9,5,breakfast,1,Fog,High,0,60,north,0.485,0
51444,1925,401,28/06/2025 15:00,8,6,breakfast,1,Fog,Low,0,47,south,0.4083,0
51445,41,484,28/06/2025 15:05,21,2,dinner,0,Rainy,High,0,76,west,0.4917,1
51446,448,497,28/06/2025 15:10,11,1,lunch,0,Cloudy,Medium,0,39,central,0.555,0
51447,1963,480,28/06/2025 15:15,17,3,snack,0,Sunny,Low,0,52,north,0.77,0
51448,3387,288,28/06/2025 15:20,13,1,lunch,0,Fog,High,0,61,central,0.4333,0
51449,2878,170,28/06/2025 15:25,11,1,lunch,0,Cloudy,Medium,0,35,north,0.5567,0
51450,2056,335,28/06/2025 15:30,8,0,breakfast,0,Rainy,Jam,0,48,north,0.2533,0
51451,1568,16,28/06/2025 15:35,7,4,breakfast,0,Rainy,High,0,67,central,0.52,0
51452,252,315,28/06/2025 15:40,21,5,dinner,1,Cloudy,Jam,0,78,west,0.4667,0
51453,2260,495,28/06/2025 15:45,15,5,lunch,1,Sunny,Medium,0,50,north,0.665,0
51454,2645,514,28/06/2025 15:50,23,6,dinner,1,Cloudy,High,0,42,central,0.2267,0
51455,3270,141,28/06/2025 15:55,15,4,lunch,0,Sunny,Low,1,32,west,0.2617,0
51456,3879,472,28/06/2025 16:00,6,4,breakfast,0,Fog,Medium,0,55,east,0.6767,0
51457,3058,240,28/06/2025 16:05,11,5,lunch,1,Cloudy,Low,1,39,south,0.665,0
51458,81,507,28/06/2025 16:10,13,5,lunch,1,Sunny,Medium,0,45,central,0.4867,0
51459,1046,479,28/06/2025 16:15,21,6,dinner,1,Cloudy,Medium,0,48,north,0.635,0
51460,420,381,28/06/2025 16:20,19,2,dinner,0,Sunny,Medium,0,35,west,0.385,0
51461,182,131,28/06/2025 16:25,15,1,lunch,0,Cloudy,Medium,0,65,central,0.615,0
51462,1043,72,28/06/2025 16:30,15,1,lunch,0,Sunny,High,0,70,north,0.5533,0
51463,2408,324,28/06/2025 16:35,16,3,snack,0,Rainy,High,0,37,east,0.4167,0
51464,917,481,28/06/2025 16:40,14,4,lunch,0,Rainy,Medium,1,58,north,0.42,0
51465,3199,416,28/06/2025 16:45,20,3,dinner,0,Sunny,High,0,68,east,0.07,0
51466,1846,592,28/06/2025 16:50,20,6,dinner,1,Sunny,Jam,0,93,central,0.45,1
51467,2607,274,28/06/2025 16:55,11,1,lunch,0,Sunny,Medium,0,32,east,0.4517,0
51468,1924,44,28/06/2025 17:00,16,1,snack,0,Sunny,Medium,0,43,west,0.6467,0
51469,3728,95,28/06/2025 17:05,21,1,dinner,0,Cloudy,High,0,70,central,0.4717,0
51470,3026,132,28/06/2025 17:10,14,3,lunch,0,Windy,Low,0,35,east,0.51,0
51471,2539,592,28/06/2025 17:15,14,2,lunch,0,Fog,Jam,0,93,east,0.475,0
51472,227,665,28/06/2025 17:20,11,5,lunch,1,Sunny,Medium,0,49,central,0.5683,0
51473,2737,608,28/06/2025 17:25,20,5,dinner,1,Sunny,Jam,0,66,west,0.4983,0
51474,836,139,28/06/2025 17:30,13,3,lunch,0,Sunny,Low,0,48,east,0.1133,2
51475,3483,129,28/06/2025 17:35,11,0,lunch,0,Rainy,High,1,83,north,0.545,1
51476,681,664,28/06/2025 17:40,19,3,dinner,0,Fog,High,0,71,central,0.4983,0
51477,1081,334,28/06/2025 17:45,18,3,snack,0,Cloudy,Medium,0,34,central,0.39,0
51478,2380,652,28/06/2025 17:50,15,4,lunch,0,Sunny,High,0,46,east,0.3,0
51479,2105,665,28/06/2025 17:55,22,2,dinner,0,Cloudy,Medium,0,49,west,0.5883,0
51480,3680,532,28/06/2025 18:00,14,0,lunch,0,Windy,Medium,0,36,central,0.5217,0
51481,1917,405,28/06/2025 18:05,20,6,dinner,1,Rainy,Medium,0,66,east,0.5283,1
51482,3993,12,28/06/2025 18:10,3,1,late_night,0,Sunny,High,0,59,east,0.4433,0
51483,3180,243,28/06/2025 18:15,15,1,lunch,0,Cloudy,Jam,1,71,west,0.28,0
51484,3300,165,28/06/2025 18:20,20,6,dinner,1,Sunny,High,0,54,east,0.2533,1
51485,1610,674,28/06/2025 18:25,16,3,snack,0,Fog,Medium,0,57,west,0.44,0
51486,649,428,28/06/2025 18:30,21,1,dinner,0,Rainy,Medium,0,72,central,0.5083,0
51487,2197,434,28/06/2025 18:35,21,6,dinner,1,Cloudy,Medium,0,38,west,0.6233,0
51488,3450,40,28/06/2025 18:40,19,4,dinner,0,Sunny,High,0,67,central,0.475,0
51489,291,66,28/06/2025 18:45,13,1,lunch,0,Rainy,High,0,56,east,0.6433,0
51490,541,439,28/06/2025 18:50,23,5,dinner,1,Stormy,Medium,0,42,east,0.475,0
51491,591,285,28/06/2025 18:55,10,4,breakfast,0,Stormy,Medium,1,35,north,0.4733,0
51492,2665,321,28/06/2025 19:00,9,3,breakfast,0,Cloudy,Low,0,43,east,0.3217,0
51493,778,536,28/06/2025 19:05,9,6,breakfast,1,Sunny,High,0,37,central,0.1833,0
51494,3586,575,28/06/2025 19:10,13,6,lunch,1,Cloudy,Jam,0,55,central,0.6117,0
51495,1228,380,28/06/2025 19:15,18,2,snack,0,Rainy,High,0,68,central,0.175,0
51496,1826,601,28/06/2025 19:20,20,0,dinner,0,Sunny,Medium,0,46,central,0.5917,0
51497,3733,293,28/06/2025 19:25,21,2,dinner,0,Cloudy,Low,0,56,east,0.455,0
51498,2447,483,28/06/2025 19:30,12,2,lunch,0,Cloudy,Medium,0,40,east,0.5667,0
51499,2413,13,28/06/2025 19:35,11,2,lunch,0,Cloudy,High,0,49,south,0.385,0
51500,3296,554,28/06/2025 19:40,17,4,snack,0,Stormy,High,0,68,south,0.33,0
51501,3616,55,28/06/2025 19:45,22,3,dinner,0,Cloudy,Low,0,36,south,0.5667,1
51502,2173,36,28/06/2025 19:50,13,3,lunch,0,Rainy,Low,0,39,south,0.635,1
51503,227,453,28/06/2025 19:55,11,1,lunch,0,Cloudy,Low,0,39,central,0.735,0
51504,3191,109,28/06/2025 20:00,20,4,dinner,0,Rainy,Low,1,47,west,0.3033,0
51505,3163,600,28/06/2025 20:05,17,2,snack,0,Sunny,Jam,0,116,east,0.5517,0
51506,3490,107,28/06/2025 20:10,16,2,snack,0,Windy,Low,0,35,central,0.485,0
51507,237,437,28/06/2025 20:15,13,3,lunch,0,Cloudy,Medium,0,29,central,0.23,1
51508,155,464,28/06/2025 20:20,16,4,snack,0,Cloudy,Medium,0,40,central,0.4083,0
51509,1616,54,28/06/2025 20:25,12,5,lunch,1,Sunny,Low,0,60,west,0.4867,0
51510,3924,37,28/06/2025 20:30,14,4,lunch,0,Cloudy,Medium,0,50,central,0.5083,0
51511,3037,184,28/06/2025 20:35,22,2,dinner,0,Sunny,Low,0,37,south,0.52,0
51512,1999,367,28/06/2025 20:40,9,5,breakfast,1,Windy,High,0,55,south,0.5533,0
51513,3759,385,28/06/2025 20:45,16,3,snack,0,Sunny,Medium,0,40,central,0.5517,0
51514,1367,699,28/06/2025 20:50,14,2,lunch,0,Cloudy,High,0,56,central,0.4983,1
51515,3960,297,28/06/2025 20:55,14,6,lunch,1,Sunny,High,0,94,north,0.5417,0
51516,2751,95,28/06/2025 21:00,14,6,lunch,1,Cloudy,Medium,0,56,south,0.5717,0
51517,2893,268,28/06/2025 21:05,10,6,breakfast,1,Cloudy,Medium,0,46,central,0.7,0
51518,976,439,28/06/2025 21:10,7,0,breakfast,0,Fog,High,0,52,central,0.5133,0
51519,2795,650,28/06/2025 21:15,20,0,dinner,0,Cloudy,Low,0,43,south,0.5883,0
51520,745,195,28/06/2025 21:20,20,1,dinner,0,Sunny,High,0,43,west,0.4783,0
51521,40,235,28/06/2025 21:25,14,5,lunch,1,Rainy,Low,0,47,central,0.6333,0
51522,3937,48,28/06/2025 21:30,20,1,dinner,0,Windy,Medium,0,48,west,0.385,0
51523,1377,274,28/06/2025 21:35,8,1,breakfast,0,Cloudy,High,0,40,south,0.2067,0
51524,3700,154,28/06/2025 21:40,21,0,dinner,0,Sunny,Medium,0,58,central,0.1633,1
51525,179,484,28/06/2025 21:45,15,0,lunch,0,Windy,Jam,0,94,north,0.475,0
51526,2345,299,28/06/2025 21:50,15,4,lunch,0,Windy,Medium,0,34,west,0.4017,0
51527,3190,161,28/06/2025 21:55,13,5,lunch,1,Fog,Medium,0,64,east,0.525,0
51528,2505,389,28/06/2025 22:00,18,2,snack,0,Windy,Medium,0,67,south,0.4083,0
51529,2495,418,28/06/2025 22:05,23,1,dinner,0,Stormy,High,0,60,east,0.4317,0
51530,2817,295,28/06/2025 22:10,11,6,lunch,1,Rainy,Jam,0,56,north,0.3383,0
51531,3253,168,28/06/2025 22:15,9,0,breakfast,0,Sunny,Medium,0,34,west,0.4433,0
51532,3445,136,28/06/2025 22:20,7,4,breakfast,0,Sunny,Medium,0,44,west,0.53,0
51533,3581,201,28/06/2025 22:25,12,1,lunch,0,Fog,Jam,0,97,east,0.2517,0
51534,1818,29,28/06/2025 22:30,20,3,dinner,0,Rainy,Medium,0,40,south,0.4167,0
51535,3920,432,28/06/2025 22:35,16,4,snack,0,Cloudy,High,0,45,north,0.3383,0
51536,2157,640,28/06/2025 22:40,16,4,snack,0,Windy,Jam,0,78,west,0.5567,0
51537,3555,278,28/06/2025 22:45,2,6,late_night,1,Sunny,Low,0,45,east,0.3183,0
51538,3630,300,28/06/2025 22:50,12,1,lunch,0,Rainy,Low,0,60,central,0.4167,0
51539,2061,663,28/06/2025 22:55,12,6,lunch,1,Cloudy,Medium,0,49,south,0.6083,0
51540,1192,670,28/06/2025 23:00,20,6,dinner,1,Cloudy,High,0,82,east,0.1133,1
51541,1339,619,28/06/2025 23:05,14,6,lunch,1,Sunny,Low,0,54,west,0.4983,0
51542,3280,641,28/06/2025 23:10,19,2,dinner,0,Sunny,High,0,43,central,0.35,0
51543,989,57,28/06/2025 23:15,13,5,lunch,1,Sunny,Low,0,40,east,0.3667,2
51544,2891,471,28/06/2025 23:20,9,4,breakfast,0,Windy,Jam,0,67,south,0.3433,0
51545,2103,207,28/06/2025 23:25,11,1,lunch,0,Sunny,Medium,0,64,east,0.3667,1
51546,283,200,28/06/2025 23:30,10,4,breakfast,0,Cloudy,Jam,0,76,north,0.4317,0
51547,695,148,28/06/2025 23:35,11,4,lunch,0,Sunny,Low,0,23,south,0.4317,0
51548,3438,63,28/06/2025 23:40,17,1,snack,0,Rainy,Jam,0,82,west,0.6617,0
51549,3627,231,28/06/2025 23:45,3,1,late_night,0,Cloudy,Medium,0,35,central,0.6683,0
51550,2250,676,28/06/2025 23:50,14,1,lunch,0,Cloudy,High,1,58,east,0.5567,0
51551,3274,633,28/06/2025 23:55,11,3,lunch,0,Sunny,Medium,0,40,central,0.315,0
51552,1588,119,29/06/2025 00:00,14,3,lunch,0,Sunny,Low,0,31,east,0.625,0
51553,2212,666,29/06/2025 00:05,15,0,lunch,0,Cloudy,Low,0,31,north,0.1517,0
51554,1206,398,29/06/2025 00:10,15,6,lunch,1,Sunny,Medium,0,52,south,0.6217,0
51555,583,383,29/06/2025 00:15,17,0,snack,0,Stormy,Medium,0,51,north,0.495,0
51556,3482,258,29/06/2025 00:20,12,4,lunch,0,Cloudy,Low,0,28,south,0.3967,0
51557,3529,448,29/06/2025 00:25,9,2,breakfast,0,Cloudy,Jam,0,60,north,0.5667,0
51558,3231,509,29/06/2025 00:30,11,5,lunch,1,Cloudy,Low,0,34,east,0.4083,0
51559,1079,367,29/06/2025 00:35,12,3,lunch,0,Sunny,High,0,55,west,0.67,0
51560,2393,295,29/06/2025 00:40,0,4,late_night,0,Cloudy,Low,0,31,east,0.62,1
51561,2284,339,29/06/2025 00:45,19,5,dinner,1,Windy,High,0,49,west,0.525,0
51562,2960,172,29/06/2025 00:50,14,0,lunch,0,Sunny,Medium,0,50,west,0.21,2
51563,3809,226,29/06/2025 00:55,18,4,snack,0,Cloudy,Jam,0,66,west,0.2167,0
51564,3482,28,29/06/2025 01:00,10,3,breakfast,0,Windy,Medium,0,62,south,0.33,0
51565,1382,329,29/06/2025 01:05,13,1,lunch,0,Rainy,Medium,0,61,west,0.385,0
51566,1077,83,29/06/2025 01:10,10,0,breakfast,0,Rainy,Medium,0,41,central,0.54,1
51567,3435,501,29/06/2025 01:15,8,3,breakfast,0,Sunny,Jam,0,88,west,0.4083,0
51568,1204,129,29/06/2025 01:20,12,1,lunch,0,Rainy,Low,0,56,north,0.35,0
51569,3539,577,29/06/2025 01:25,23,3,dinner,0,Cloudy,Medium,0,29,east,0.4517,0
51570,1068,308,29/06/2025 01:30,13,1,lunch,0,Cloudy,Jam,0,58,north,0.4433,0
51571,273,318,29/06/2025 01:35,12,6,lunch,1,Sandstorms,Low,0,52,south,0.545,1
51572,292,582,29/06/2025 01:40,14,4,lunch,0,Cloudy,Medium,1,33,south,0.2167,0
51573,1829,326,29/06/2025 01:45,20,6,dinner,1,Sunny,Low,0,39,central,0.4733,0
51574,1900,386,29/06/2025 01:50,13,2,lunch,0,Cloudy,High,0,64,west,0.4317,0
51575,1753,595,29/06/2025 01:55,22,1,dinner,0,Sunny,High,1,40,west,0.2633,1
51576,3544,681,29/06/2025 02:00,19,4,dinner,0,Sunny,Medium,1,59,north,0.4733,0
51577,917,475,29/06/2025 02:05,23,3,dinner,0,Sunny,Medium,0,45,north,0.4867,0
51578,2723,23,29/06/2025 02:10,8,0,breakfast,0,Sunny,Medium,0,53,east,0.595,0
51579,298,645,29/06/2025 02:15,8,3,breakfast,0,Sunny,Low,0,43,central,0.1933,0
51580,3259,199,29/06/2025 02:20,8,4,breakfast,0,Stormy,Medium,0,75,east,0.51,0
51581,2376,384,29/06/2025 02:25,17,4,snack,0,Stormy,Low,0,38,north,0.07,0
51582,2273,114,29/06/2025 02:30,15,3,lunch,0,Stormy,Low,0,50,west,0.2067,0
51583,2006,380,29/06/2025 02:35,13,3,lunch,0,Windy,Low,0,46,south,0.8167,0
51584,1550,557,29/06/2025 02:40,17,1,snack,0,Rainy,Low,0,44,east,0.3817,0
51585,1199,652,29/06/2025 02:45,11,1,lunch,0,Rainy,Medium,0,37,north,0.4783,0
51586,1091,658,29/06/2025 02:50,14,5,lunch,1,Sunny,Medium,0,56,south,0.6,0
51587,3500,261,29/06/2025 02:55,18,2,snack,0,Cloudy,High,0,67,west,0.4433,0
51588,2421,30,29/06/2025 03:00,20,6,dinner,1,Rainy,Jam,0,82,north,0.5783,0
51589,2870,589,29/06/2025 03:05,12,0,lunch,0,Windy,Low,0,33,west,0.53,0
51590,1608,363,29/06/2025 03:10,10,5,breakfast,1,Rainy,Medium,1,75,west,0.4667,0
51591,2883,299,29/06/2025 03:15,16,1,snack,0,Windy,Medium,0,34,north,0.555,0
51592,3334,268,29/06/2025 03:20,22,5,dinner,1,Cloudy,High,0,58,west,0.4317,1
51593,2663,329,29/06/2025 03:25,8,5,breakfast,1,Sunny,Low,0,52,east,0.455,0
51594,2762,474,29/06/2025 03:30,15,3,lunch,0,Stormy,Low,0,25,north,0.4783,0
51595,3419,34,29/06/2025 03:35,15,0,lunch,0,Sandstorms,Low,0,59,east,0.3467,1
